10433016;914631;1201;B
10475033;909566;0;A
10437219;946600;1350;B
10440963;412876;0;A
10430756;302265;1201;B
11001313;963779;1;A
10436617;201248;1201;B
10037994;144418;1201;B
10433356;416827;1201;B
10013909;412181;1201;B
10435353;932817;1201;B
10028477;917182;1201;B
10432029;938395;1201;B
10435110;161010;1201;B
10016599;075934;1201;B
10421024;908327;0;A
10983628;977225;200;A
10011052;932841;1201;B
10438815;162171;0;A
10613071;930361;1;A
11008016;966259;0;A
10083981;957337;1201;B
10429203;916134;1201;B
10436827;953623;1;A
10943541;933429;1201;B
10040676;908125;1201;B
10423057;411809;1201;B
10068248;934352;1201;B
10405758;927733;0;A
10094763;979949;1276;B
10460641;981125;1201;B
10421115;929728;1201;B
10411124;933682;1201;B
10406648;906322;1201;B
10438780;302705;0;A
10920989;955187;1201;B
10929523;976801;3651;2
10469603;302760;1201;B
10400261;960763;1201;B
10405019;161071;1201;B
10436979;417928;1201;B
10441034;940188;1201;B
10440283;943605;1201;B
10475033;918875;1201;B
10403987;920789;1201;B
10956653;971273;1201;B
10081808;965925;1201;B
10475011;414427;1201;B
10460647;908843;1201;B
10460641;971859;1201;B
10430993;408962;1201;B
10411124;933654;1201;B
10436092;406292;0;A
10973650;972708;50;A
10405796;911055;1201;B
10475016;931603;0;A
10429158;967866;0;A
10400547;963371;1;A
10058972;920613;0;A
10921008;944780;1;A
10409485;927084;1201;B
10435938;916074;1201;B
10050897;939090;4251;2
10975515;988574;200;A
10435099;933592;1201;B
10401633;952559;1251;B
10460624;404586;1201;B
10019502;911774;1201;B
10439495;938700;0;A
10019502;911775;1201;B
10065944;908864;0;A
10435923;938786;1201;B
10028923;915969;0;A
10050391;950476;1201;B
10957549;986516;1251;B
10957407;943381;250;A
10709179;950613;1201;B
10002590;906482;0;A
10052564;953680;1201;B
10401931;919081;1201;B
10436927;922016;0;A
10475052;962048;3651;2
10432203;947639;1;A
10064547;958099;1201;B
11046118;978335;100;A
10428574;975056;1201;B
10431954;933473;1201;B
10050915;415580;1201;B
10107045;117301;0;A
10438757;917563;1201;B
10403987;951909;1201;B
10055492;921199;1201;B
10453238;301012;1201;B
10405721;917996;1201;B
10405721;917995;1201;B
10440297;401421;0;A
10081808;911741;0;A
10405636;911695;1201;B
10440330;915900;1201;B
10020447;945776;1201;B
10432106;982594;1351;B
10408066;979748;50;A
10411957;906442;0;A
10401633;950312;1676;B
10434552;404538;1201;B
10098399;925831;1201;B
10435938;407599;0;A
10435938;407598;0;A
10945306;985419;50;A
10438812;958156;1201;B
11026881;983836;500;A
10405721;916913;0;A
10460564;125651;0;A
10002309;913321;1201;B
10081213;922419;1201;B
10064432;932410;1201;B
10405721;982097;3801;2
10405752;961445;100;A
10460601;951633;0;A
10403463;974117;3901;2
10438761;915720;0;A
10037994;161420;1201;B
10434549;911195;1201;B
10200078;965542;1201;B
10035314;950006;0;A
10083594;934109;0;A
10404005;930811;1;A
10475024;959189;1201;B
10405789;931786;1201;B
10403475;302651;1201;B
10050897;936371;1201;B
10460629;411635;0;A
10035699;908892;0;A
10440284;404557;0;A
10431985;966903;1201;B
10000124;951766;1;A
10435900;412366;0;A
10035314;938939;1;A
10956154;987986;1201;B
10035538;925540;1201;B
10945965;916233;1;A
10438820;922297;1201;B
10409826;961068;1201;B
10923043;945085;0;A
10050897;936364;1201;B
10436227;971541;1451;B
10435099;991289;50;A
10072314;980259;1251;B
10918732;956569;1;A
10064621;928922;0;A
10094763;970003;0;A
10440282;934663;1201;B
11030221;959580;0;A
10432015;939945;1201;B
10212653;933962;0;A
10433016;917813;1201;B
10428561;916441;1201;B
10434949;927300;1201;B
10421088;965598;1;A
10617998;915695;0;A
10065785;417642;0;A
10400261;945612;0;A
10432115;931785;1;A
10002590;970895;1251;B
10437491;923375;0;A
10095527;933688;1;A
10433952;417235;1201;B
10409727;947863;0;A
10061651;960960;0;A
10401916;911213;1201;B
10401916;911214;0;A
10921530;938343;0;A
10440276;403174;1201;B
10460647;987098;1426;B
10923617;412103;1;A
10434532;965077;50;A
10433311;931037;1201;B
10436904;415318;1201;B
10460647;987097;1251;B
10120302;302719;0;A
10435938;929974;1201;B
10089414;417958;1201;B
10412478;912811;1201;B
10453348;916085;1201;B
10011760;906515;1201;B
10107367;164305;1201;B
10440764;417707;1201;B
10460601;922284;1201;B
10460601;922286;1201;B
10434532;972737;0;A
10460601;922287;1201;B
10435934;912345;1201;B
10431954;908036;0;A
11022741;943898;50;A
10053177;918602;1201;B
10068248;916089;1201;B
11028239;936811;225;A
10959783;945236;1201;B
10116063;102502;1201;B
10475066;963881;1276;B
10408778;952408;0;A
10405839;144120;1201;B
10451710;934870;150;A
10024275;912059;1;A
10437494;415580;1201;B
10000530;912344;1201;B
11030608;987268;1251;B
10438820;944600;1201;B
10040212;415553;0;A
10000530;912347;1201;B
10084015;927834;0;A
10440776;407854;0;A
10405798;931364;1251;B
10949922;938527;1;A
10436927;974241;1201;B
10435934;932776;1201;B
10435934;932777;2451;1
10428561;960709;3751;2
10421017;957789;1201;B
10084015;927835;1201;B
10460571;907272;1201;B
10438817;419699;1201;B
10460571;907275;0;A
10428798;913716;1201;B
10431954;908018;1201;B
11030519;959871;1201;B
10438761;409648;0;A
11038597;946376;0;A
10431954;918603;1201;B
10435353;913827;1201;B
10071618;968171;1201;B
10069626;945405;0;A
10433374;413678;1201;B
433000;938831;0;A
10432945;911140;1201;B
10460641;959628;1;A
10216634;401465;0;A
10436336;145193;1201;B
10432214;407563;1201;B
10432203;932799;1201;B
10438817;419687;1201;B
10439903;934149;0;A
10944810;934681;1201;B
10935562;955486;1;A
10438812;409677;1201;B
10432162;927762;1201;B
10095527;935365;1201;B
10611895;919615;0;A
10436932;969426;0;A
10429166;417932;1201;B
10475051;417366;1201;B
10406955;909804;1201;B
10923453;928032;1201;B
10212440;417671;1201;B
10421086;403120;1201;B
10451704;922950;0;A
10027743;925751;1;A
10440282;934652;1201;B
10054930;950378;1201;B
10052564;937839;1201;B
10982053;937305;1351;B
10475087;414368;1201;B
10083326;925693;1;A
10475087;414367;1201;B
95531;945401;0;A
10440284;944641;1201;B
10042588;923276;0;A
10432203;932774;1201;B
10031021;105766;1201;B
10001798;956855;1;A
10401946;952619;1;A
10000967;408260;1201;B
10405721;190106;1201;B
10450739;916620;1201;B
10107009;105814;1201;B
10922706;963820;2676;1
10405738;927073;0;A
10470010;407310;0;A
10042588;911416;1201;B
10434907;911207;1201;B
10111034;117046;0;A
10434907;911208;1201;B
10200859;115950;0;A
10987795;948614;1201;B
10428561;974659;0;A
10460571;917987;1201;B
10432015;960602;1201;B
10044481;984958;75;A
10044481;984959;50;A
10072524;401020;1201;B
10475051;959878;1201;B
10066061;916921;0;A
10066061;916924;0;A
10942300;962808;1;A
10212257;981707;2501;1
10066061;916923;0;A
10475016;913824;0;A
10212585;952253;0;A
10460523;918591;1201;B
11001514;942118;1201;B
10120441;140539;1201;B
10113666;302453;1201;B
10469528;419671;0;A
10432115;929003;1201;B
10065440;928734;1201;B
10421045;915416;0;A
10430993;908115;1201;B
11025019;972271;125;A
10421017;978717;1276;B
10114151;124883;1201;B
10964169;415618;0;A
10440438;923532;1201;B
10475051;914811;1201;B
10408044;918514;1201;B
10438817;940919;1201;B
10403475;419812;0;A
10804399;910052;1201;B
10706472;932970;1551;B
10460646;914313;1201;B
10405246;924363;1201;B
10213956;950545;1;A
11026656;978546;1201;B
11005042;954153;225;A
10068248;963984;1201;B
10475061;304174;1201;B
10403987;924129;0;A
10004641;141219;0;A
10408163;118629;1201;B
10432439;915493;1201;B
10080808;922036;0;A
10980810;953786;1376;B
10040213;911011;0;A
10460647;915687;1201;B
10045425;162604;1201;B
10421036;962157;1;A
10007405;958653;1;A
10065440;915718;1201;B
10441034;411631;1201;B
10980810;953785;200;A
10460647;973219;0;A
10429236;921581;1201;B
10432992;935840;1201;B
10055492;934932;0;A
10436623;973492;2525;1
10065305;412303;0;A
10429236;929062;1201;B
10405246;950078;0;A
10432115;937321;1201;B
10969646;958241;1201;B
10043527;940277;0;A
10927674;912016;0;A
10460524;911152;1201;B
10436914;965295;1251;B
10403463;910419;1201;B
10084431;928406;1201;B
10436977;939341;1201;B
10438820;963865;1201;B
10436977;939340;1201;B
10096496;978375;1251;B
10436092;909280;1201;B
10997093;907994;625;A
10921474;950579;1;A
10967605;909235;75;A
10440404;952269;1201;B
10475051;916228;1201;B
10460601;920787;1201;B
10440326;412329;0;A
11077353;943605;1;A
10475003;412751;1201;B
10440271;936812;0;A
10430968;119443;1201;B
10409727;986178;1451;B
10945870;924875;1201;B
10065292;917471;0;A
10460601;929727;1201;B
10083981;974041;1201;B
10405837;945218;1201;B
10434949;953044;1201;B
10054744;914825;1201;B
10967064;978262;1301;B
10044481;964107;100;A
10029854;919497;1201;B
10431988;916063;0;A
10405738;928009;1201;B
10433016;925594;1201;B
10441270;416698;1201;B
10438820;972081;0;A
10120033;119520;1201;B
10432168;908843;1201;B
10475036;412684;0;A
10428561;951089;1201;B
10475061;959727;1201;B
10440764;301056;1201;B
10730746;401095;1201;B
10081121;971064;0;A
10982150;983641;1251;B
10079587;920734;1201;B
10405731;908060;1201;B
10401453;965630;1;A
10438838;930117;0;A
10035538;910726;1201;B
10405837;945222;1201;B
11005375;976721;4525;2
10044481;964115;50;A
11005375;976723;4550;2
10930720;984675;1251;B
10213956;962877;3851;2
10094765;955278;100;A
11002639;957655;50;A
10460532;956782;2701;1
10066220;922416;1201;B
10440276;927416;1201;B
10437169;940355;1201;B
11010950;943008;300;A
10998418;955769;1201;B
10438070;928452;0;A
10205833;944764;1201;B
10401453;928261;1201;B
10065944;931908;1201;B
10097855;939765;1201;B
10405246;909299;1201;B
10440282;964851;1;A
1081808;968322;1;A
10455828;162645;0;A
10440294;418733;1201;B
10430819;989005;50;A
10440287;401651;0;A
10116042;111184;1201;B
10475051;921400;1201;B
10035538;910734;1201;B
10058972;937992;1;A
10998418;988261;1201;B
10436218;907676;1201;B
10401453;981737;1201;B
10123632;163238;1201;B
10421016;915717;0;A
10433000;302258;1201;B
10475051;977739;0;A
10432106;940328;0;A
10218056;925225;800;A
10438787;982791;450;A
10475056;915688;1201;B
10460629;961147;1201;B
11028239;973860;1276;B
10405024;917562;0;A
10962355;951023;0;A
10432992;951766;1;A
10923617;961232;0;A
10093253;946228;100;A
10083981;417981;1;A
10915888;947606;2451;1
10401821;909803;1201;B
10015834;924656;1201;B
10004641;927696;0;A
10080819;922068;1201;B
10080819;922069;1201;B
10214421;927269;1201;B
10434548;939560;0;A
10434849;414390;1201;B
10431954;910255;1201;B
10401913;415578;1201;B
11039186;982869;1201;B
10964891;949259;0;A
10050897;987188;75;A
10943541;912104;1;A
10090975;922416;0;A
10941712;923107;1;A
10435890;409681;1201;B
10944774;943008;1;A
10050891;933037;1201;B
10408044;948909;0;A
10446891;949304;100;A
10435353;935571;1201;B
10434956;401437;1201;B
10431954;907386;1201;B
10431954;907385;1201;B
10052564;948436;1201;B
10702704;913406;1201;B
10438822;016528;1201;B
10428594;975124;50;A
10720613;974176;0;A
10475018;403215;0;A
10428594;975123;150;A
10111093;143429;1201;B
10211030;976323;1251;B
10454477;906929;1201;B
10405727;913183;1201;B
10028281;929051;0;A
10401095;987234;1251;B
10403984;933955;1201;B
10732077;416464;1201;B
10432082;415621;1201;B
10036611;944430;1;A
10460566;952841;0;A
10429158;412720;1201;B
10090975;965617;1;A
408066;957800;1;A
10116042;301809;1201;B
10436228;143239;1201;B
10475065;914720;1201;B
10437494;944618;0;A
10437494;944616;0;A
10436827;960276;1201;B
10405727;913172;1201;B
10950630;966529;1;A
10405019;938623;1201;B
10958123;986624;50;A
10439562;923808;1201;B
10428561;951160;1201;B
10096974;989090;75;A
11032521;986080;425;A
10405721;923110;1201;B
10048536;924834;1201;B
10437494;944621;0;A
10438826;950342;0;A
10432082;417185;1201;B
10956136;982015;50;A
10437494;944626;0;A
10405847;932310;1201;B
10440404;928733;1201;B
11033056;975296;250;A
10977840;954073;1351;B
10460565;140522;0;A
10435356;117295;1201;B
10460532;966107;1251;B
10460531;932777;3651;2
10453451;907662;0;A
10800394;928910;1201;B
10438752;918234;1201;B
10997245;938349;1;A
10433000;302298;1201;B
10438820;940283;1201;B
10421012;973021;0;A
10494857;911146;1;A
10946503;982705;200;A
11069805;914315;100;A
10460607;413687;0;A
11090367;988840;1251;B
10934125;946866;1201;B
10044864;405234;0;A
10942300;973401;1201;B
10044864;952701;1;A
10400261;986977;2451;1
10945744;908003;1201;B
10096065;952969;1201;B
10405738;190148;1201;B
10421052;410910;1201;B
10409727;962974;1;A
11053074;984432;50;A
10084431;968700;1201;B
10436904;936231;0;A
10435916;407750;1201;B
10095531;928368;1201;B
10460505;162304;0;A
10475003;410558;1201;B
10435890;143212;1201;B
10039552;962743;1201;B
10428594;918185;1201;B
10435721;913720;1201;B
10975272;957737;1;A
10432167;190189;1201;B
10421024;945318;1201;B
10059499;908112;0;A
10438820;418158;1201;B
10989814;932619;0;A
10432105;406237;1201;B
10038917;937900;1201;B
10475087;419696;1201;B
10409727;943439;0;A
10432082;910968;1201;B
10432082;910966;1201;B
10116077;124589;0;A
10439903;972186;1251;B
10421081;944783;250;A
10432082;910967;1201;B
10421083;301031;1201;B
10011052;958161;1201;B
10433317;414363;1201;B
10431979;945706;1201;B
10956242;949213;2526;1
10102156;112196;1201;B
10428561;971998;2551;1
10431954;925748;1201;B
10044481;944889;1;A
10432082;910970;1201;B
10421024;989192;50;A
10984099;958138;0;A
10028477;411346;1201;B
10038041;916521;1201;B
10065696;916417;0;A
10438820;416187;1201;B
10111377;304180;0;A
10617712;923647;1;A
10475008;906334;0;A
10440248;401983;1201;B
10055492;944635;1;A
10440248;401982;0;A
10438759;974407;0;A
10035538;984640;1251;B
10435896;161155;1201;B
10731186;984073;50;A
10438785;950600;1;A
10440295;408327;0;A
10440276;985917;1251;B
10058972;947545;0;A
10438785;950602;75;A
10435424;417238;1201;B
10453347;958175;1201;B
10061377;412102;1201;B
10401321;920515;1201;B
10613782;917919;0;A
10102072;113671;1201;B
10812388;918802;0;A
10052564;947402;1201;B
10405776;906322;1201;B
11002629;962610;0;A
10956346;956346;1201;B
10400261;963980;1;A
10029188;911193;1201;B
10400261;963981;1201;B
10432115;971695;0;A
10430820;947752;0;A
10411918;925691;1201;B
10436928;130375;1201;B
10111017;161021;0;A
10927756;940332;3400;1
11007153;966944;50;A
10037506;405811;1201;B
11035879;957924;1726;B
10455019;409627;1201;B
10475066;412369;0;A
10733939;412365;1201;B
10927756;940337;0;A
10081808;939029;1201;B
10403984;959194;2551;1
10400261;406295;0;A
10475093;401506;1201;B
10436963;966948;0;A
10475093;401504;1201;B
10460554;111079;0;A
10400261;406296;0;A
10440291;932212;1201;B
10406659;417643;0;A
10064622;920152;1201;B
10031267;076312;0;A
10432981;925718;1201;B
10400261;963982;4301;2
10405019;917571;1201;B
10431958;405233;1201;B
10064622;920153;0;A
10095151;911608;1201;B
10064622;920154;1201;B
10436623;418744;1201;B
10436890;937554;1201;B
10433016;929977;1201;B
10433551;939946;1201;B
10440291;417973;1201;B
10440404;963052;1;A
10040226;951635;0;A
10065944;957248;1201;B
10405615;162;1;A
10958278;947663;0;A
10440283;934987;1201;B
10440295;118064;1201;B
10706082;932133;100;A
10011052;975331;50;A
10061647;958868;1201;B
10400261;946551;0;A
10434532;921201;1201;B
10403984;942547;1201;B
10028477;922696;1201;B
10475074;934597;0;A
10437389;909009;1201;B
10421024;948070;1201;B
10095531;983097;1201;B
10004364;925529;0;A
10475016;923254;1201;B
10475051;407624;1201;B
10440291;909025;0;A
10430820;951920;1201;B
10065787;916579;1201;B
10429152;414135;1201;B
10133367;161991;0;A
10405792;402620;0;A
